,train,val,test
568,TCGA-TQ-A7RU-01Z-00-DX1.29C7A86C-6C94-480E-B74C-44ACC2B89A76.svs,,
569,TCGA-TQ-A7RV-01Z-00-DX1.709E828D-44C3-43D6-9381-187FC28E93D0.svs,,
570,TCGA-TQ-A7RV-02Z-00-DX1.098F3ECC-BAC0-4626-8BFF-577972244ACB.svs,,
571,TCGA-TQ-A7RW-01Z-00-DX1.05F422AA-ED7B-4D53-9B32-2B7CEFB85021.svs,,
572,TCGA-TQ-A8XE-01Z-00-DX1.106C2DAA-99F8-475A-B383-31824AC4C506.svs,,
573,TCGA-TQ-A8XE-02Z-00-DX1.818964A4-457E-4658-AF46-C89629B24EF4.svs,,
574,TCGA-VM-A8C8-01Z-00-DX6.060E0C36-5EDA-476F-8D1F-2959FE993D3A.svs,,
575,TCGA-VM-A8C8-01Z-00-DX2.996E1ECF-24B2-4A35-8D00-02BF3C025FC6.svs,,
576,TCGA-VM-A8C8-01Z-00-DX8.CFBE7871-B2AD-4D99-8C40-D1EAC34BB272.svs,,
577,TCGA-VM-A8C8-01Z-00-DX7.614E87B3-E2F0-4977-AE49-1EDBB26F879C.svs,,
578,TCGA-VM-A8C8-01Z-00-DX1.119D6F8E-6A1D-4FCA-9C2F-75DB418B880B.svs,,
579,TCGA-VM-A8C8-01Z-00-DX3.505AAA14-DBCC-4554-8A78-E8353B0532CE.svs,,
580,TCGA-VM-A8C8-01Z-00-DX9.07AAC35A-A609-479F-843E-1E759A922AFA.svs,,
581,TCGA-VM-A8C8-01Z-00-DX4.980FE353-1CBB-4B38-B26C-F96EFCA462B9.svs,,
582,TCGA-VM-A8C8-01Z-00-DX5.D23FADC5-5238-499D-9F5C-662A6A226169.svs,,
583,TCGA-VM-A8C9-01Z-00-DX2.D95CDDEA-8A6D-41D4-B12A-17811CF91CE3.svs,,
584,TCGA-VM-A8C9-01Z-00-DX3.E0BF1E61-5F3C-4E15-8A6A-3E1A351FC0A7.svs,,
585,TCGA-VM-A8C9-01Z-00-DX4.20D5EE02-3CD2-45C4-AF74-539DC859369B.svs,,
586,TCGA-VM-A8C9-01Z-00-DX7.95A9AD6B-1293-485E-8A82-7A1939C7B9D4.svs,,
587,TCGA-VM-A8C9-01Z-00-DX9.DEF6A890-B06E-42BC-A653-A6BF5E324B8D.svs,,
588,TCGA-VM-A8C9-01Z-00-DX1.C6DD4520-C460-419A-9DB3-DF34D128CA08.svs,,
589,TCGA-VM-A8C9-01Z-00-DX6.4F9BEB00-9BC5-459F-A702-C72583A226ED.svs,,
590,TCGA-VM-A8C9-01Z-00-DX5.F028B05D-0986-42CC-B0AA-F55F9ACE743D.svs,,
591,TCGA-VM-A8C9-01Z-00-DX8.BC79D845-2351-4946-9262-C9D4668957BE.svs,,
592,TCGA-VM-A8CA-01Z-00-DX6.07221643-D7F3-4E38-9A63-C7B3B46E570B.svs,,
593,TCGA-VM-A8CA-01Z-00-DX8.CB8BF849-9C5E-4145-ACFA-48DE2F83FB51.svs,,
594,TCGA-VM-A8CA-01Z-00-DX3.DF5FF5C7-CCF8-41BD-9FF5-3D1185E350B8.svs,,
595,TCGA-VM-A8CA-01Z-00-DX2.7A15A9CB-AD1E-49B5-81C9-8FFFFEDBDE44.svs,,
596,TCGA-VM-A8CA-01Z-00-DX1.EE06F0BA-445F-4A77-B86C-819BF2CB3223.svs,,
597,TCGA-VM-A8CA-01Z-00-DX7.4C172C51-63E5-44DE-978E-DE3BBA23B24E.svs,,
598,TCGA-VM-A8CA-01Z-00-DX5.424C74A2-33EE-4C5B-9D9B-630CC5D59A9F.svs,,
599,TCGA-VM-A8CA-01Z-00-DX4.BC66C522-E26A-47AC-BD7E-79C8BB81C853.svs,,
600,TCGA-VM-A8CA-01Z-00-DX9.357E0311-D1A7-4369-A626-383E6F9B3F83.svs,,
601,TCGA-VM-A8CE-01Z-00-DX9.31516257-7E21-4797-ACCE-084FB67D82AA.svs,,
602,TCGA-VM-A8CE-01Z-00-DX8.94355113-F8C2-401E-988C-B3112B054186.svs,,
603,TCGA-VM-A8CE-01Z-00-DX5.4EA336FC-AA5F-4267-91E1-4919F43B88DD.svs,,
604,TCGA-VM-A8CE-01Z-00-DX6.E5A828E7-0B84-4EE6-9337-99608E269886.svs,,
605,TCGA-VM-A8CE-01Z-00-DX4.C89ACFB4-EEA1-4104-8765-7712E9B7EE3C.svs,,
606,TCGA-VM-A8CE-01Z-00-DX3.EB6DA6B8-B95B-4385-A942-0E258CE453FE.svs,,
607,TCGA-VM-A8CE-01Z-00-DX1.E3381301-A47E-4838-B680-9EF799520140.svs,,
608,TCGA-VM-A8CE-01Z-00-DX2.87CC9777-EAD4-4BAC-AAFA-0485E04DAB7F.svs,,
609,TCGA-VM-A8CE-01Z-00-DX7.016DD6CE-4B9B-45A1-B94C-27C11EBF5575.svs,,
610,TCGA-VM-A8CF-01Z-00-DX1.B02A927B-2E2F-4255-9949-E45813703A7C.svs,,
611,TCGA-VM-A8CF-01Z-00-DX2.9BB80EF8-5600-4BA5-879D-46B8B6D0776D.svs,,
612,TCGA-VM-A8CF-01Z-00-DX3.3CED09BD-4062-4573-A075-84461B82F5B4.svs,,
613,TCGA-VM-A8CF-01Z-00-DX6.DC99FC24-7290-4702-B5DC-45F3780757B6.svs,,
614,TCGA-VM-A8CF-01Z-00-DX4.AF3112EB-D194-48BD-B31F-5138814578A3.svs,,
615,TCGA-VM-A8CF-01Z-00-DX8.4E93F16B-3CC3-4094-9EF2-9B74351AAF95.svs,,
616,TCGA-VM-A8CF-01Z-00-DX9.704D20F4-2DDD-42FB-8AD6-97C2BCA68C83.svs,,
617,TCGA-VM-A8CF-01Z-00-DX7.91F19B77-0929-4068-BFFB-FBA10E4F01DB.svs,,
618,TCGA-VM-A8CF-01Z-00-DX5.90CAA7E9-55BA-41D6-A5D1-280E761B17BC.svs,,
619,TCGA-VM-A8CH-01Z-00-DX1.5CCB3B5B-AE36-47E0-91F6-0DF95BB43A2D.svs,,
620,TCGA-VM-A8CH-01Z-00-DX2.DC834C4C-ADA5-436C-80DD-303E45917C35.svs,,
621,TCGA-VM-A8CH-01Z-00-DX6.284D2734-21E1-4C09-9578-6BFE42131D43.svs,,
622,TCGA-VM-A8CH-01Z-00-DX3.B0A4A9A2-14B8-4080-8DF8-B2055EFFFDF8.svs,,
623,TCGA-VM-A8CH-01Z-00-DX5.992B2EBF-4B11-441E-97DE-9167BDBF797D.svs,,
624,TCGA-VM-A8CH-01Z-00-DX7.8A5184E2-AEAF-4665-A09C-044D2B21EDD5.svs,,
625,TCGA-VM-A8CH-01Z-00-DX4.E0A57F2D-B9E0-4423-8920-8A99CFEC4CE9.svs,,
626,TCGA-VV-A829-01Z-00-DX3.5ACEDBA9-4972-4E9B-A5BA-4D0CFA28B8CC.svs,,
627,TCGA-VV-A829-01Z-00-DX1.C5464B6B-E673-4AFE-A5A1-7923F2C40450.svs,,
628,TCGA-VV-A829-01Z-00-DX2.4E2AB800-C97E-4293-886B-28793FFBAB47.svs,,
629,TCGA-W9-A837-01Z-00-DX1.F0E23873-46D1-460F-AA53-930D7934E687.svs,,
630,TCGA-WH-A86K-01Z-00-DX1.6F32811A-D54A-4716-8364-758DC98D9E47.svs,,
631,TCGA-WY-A859-01Z-00-DX1.650758FF-1BE8-4A56-8A9A-319BA0363D8F.svs,,
632,TCGA-WY-A85A-01Z-00-DX1.CB302B89-F89A-40FD-A7DE-6E12BEFBA2AE.svs,,
633,TCGA-WY-A85B-01Z-00-DX1.1E4B796A-A1E3-45F9-8075-61DE8FBF0B80.svs,,
634,TCGA-WY-A85C-01Z-00-DX1.E0A6429A-91B3-4FFE-9FF9-28D956864D24.svs,,
635,TCGA-WY-A85E-01Z-00-DX1.AA7A4C1F-99AA-490D-B6D4-280EAB1EFF56.svs,,
